;T;1525244406
;A;925062796;6987443128057338675;1056983;B;1;100000;50;0;2
;A;925062796;6987443128057338675;1056983;S;1;100000;60;0;2
;A;926777640;6987443128057338676;73336;S;16;100;5980;0;2
;A;926803969;6987443128057338677;1843412;B;1;25000;990;0;2
;A;926803969;6987443128057338677;1843412;S;1;25000;1020;0;2
;A;930418119;6987443128057338678;1843090;B;1;100000;80;0;2
;A;930418119;6987443128057338678;1843090;S;1;100000;90;0;2
;A;930570163;6987443128057338679;1580946;B;1;100000;140;0;2
;A;930570163;6987443128057338679;1580946;S;1;100000;150;0;2
;A;940429987;6987443128057338680;72996;S;16;100;4060;0;2
;A;941864845;6987443128057338681;73776;B;114;5;10160;0;2
;A;942322526;6987443128057088407;73616;B;78;1500;2450;0;2
;A;991635944;6987443128057338686;73776;B;26;144;10210;0;2
;T;1525244407
14321;A;57558649;6987443128057163005;70616;B;1;33;2460;0;2
14322;A;57558649;6987443128056967715;70616;B;2;100;2450;0;2
14323;A;57558649;6987443128056968596;70616;B;3;46;2450;0;2
14324;A;57558649;6987443128056968607;70616;B;4;50;2450;0;2
14325;A;57558649;6987443128056972348;70616;B;5;50;2450;0;2
14326;A;57558649;6987443128056972364;70616;B;6;50;2450;0;2
14327;A;57558649;6987443128057159087;70616;B;7;99;2450;0;2
14328;A;57558649;6987443128056976601;70616;B;8;11;2440;0;2
14329;A;57558649;6987443128057156394;70616;B;9;119;2440;0;2
14330;A;57558649;6987443128057137754;70616;B;10;125;2430;0;2
14331;A;57558649;6987443128057016804;70616;B;11;9;2420;0;2
14332;A;57558649;6987443128057031513;70616;B;12;5;2420;0;2
14333;A;57558649;6987443128057136443;70616;B;13;133;2420;0;2
14334;A;57558649;6987443128057132873;70616;B;14;149;2410;0;2
14335;A;57558649;6987443128056967811;70616;B;15;200;2400;0;2
14336;A;57558649;6987443128057016805;70616;B;16;8;2400;0;2
14337;A;57558649;6987443128057022636;70616;B;17;20;2400;0;2
14338;A;57558649;6987443128057057531;70616;B;18;1000;2400;0;2
14339;A;57558649;6987443128057129476;70616;B;19;160;2400;0;2
14340;A;57558649;6987443128056976604;70616;B;20;22;2390;0;2
14341;A;57558649;6987443128057125672;70616;B;21;175;2390;0;2
14342;A;57558649;6987443128057034047;70616;B;22;7;2380;0;2
14343;A;57558649;6987443128057121954;70616;B;23;199;2380;0;2
14344;A;57558649;6987443128056968480;70616;B;24;500;2370;0;2
14345;A;57558649;6987443128056968746;70616;B;25;1;2370;0;2
14346;A;57558649;6987443128057031516;70616;B;26;5;2360;0;2
14347;A;57558649;6987443128057034050;70616;B;27;9;2360;0;2
14348;A;57558649;6987443128056994388;70616;B;28;1;2350;0;2
14349;A;57558649;6987443128057138853;70616;B;29;500;2350;0;2
14350;A;57558649;6987443128057034053;70616;B;30;11;2340;0;2
14351;A;57558649;6987443128057032419;70616;B;31;25;2320;0;2
14352;A;57558649;6987443128057141058;70616;B;32;500;2320;0;2
14353;A;57558649;6987443128056977069;70616;B;33;4;2310;0;2
14354;A;57558649;6987443128057140366;70616;B;34;500;2310;0;2
14355;A;57558649;6987443128056994389;70616;B;35;1;2300;0;2
14356;A;57558649;6987443128057059695;70616;B;36;1000;2300;0;2
14357;A;57558649;6987443128057034055;70616;B;37;22;2290;0;2
14358;A;57558649;6987443128056994390;70616;B;38;2;2250;0;2
14359;A;57558649;6987443128056977065;70616;B;39;6;2060;0;2
14360;A;57558649;6987443128056967632;70616;S;1;500;2480;0;2
14361;A;57558649;6987443128056987082;70616;S;2;7;2480;0;2
14362;A;57558649;6987443128056967660;70616;S;3;500;2490;0;2
14363;A;57558649;6987443128056967300;70616;S;4;100;2500;0;2
14364;A;57558649;6987443128056967684;70616;S;5;500;2500;0;2
14365;A;57558649;6987443128057025268;70616;S;6;200;2500;0;2
14366;A;57558649;6987443128057034300;70616;S;7;273;2500;0;2
14367;A;57558649;6987443128057031126;70616;S;8;500;2500;0;2
14368;A;57558649;6987443128056967376;70616;S;9;100;2510;0;2
14369;A;57558649;6987443128056968331;70616;S;10;3775;2510;0;2
14370;A;57558649;6987443128056968427;70616;S;11;100;2510;0;2
14371;A;57558649;6987443128056968441;70616;S;12;100;2510;0;2
14372;A;57558649;6987443128056968455;70616;S;13;100;2510;0;2
14373;A;57558649;6987443128056968470;70616;S;14;100;2510;0;2
14374;A;57558649;6987443128056968486;70616;S;15;100;2510;0;2
14375;A;57558649;6987443128057034304;70616;S;16;250;2510;0;2
14376;A;57558649;6987443128057053619;70616;S;17;250;2510;0;2
14377;A;57558649;6987443128056967494;70616;S;18;100;2520;0;2
14378;A;57558649;6987443128057025265;70616;S;19;200;2520;0;2
14379;A;57558649;6987443128057041473;70616;S;20;250;2520;0;2
14380;A;57558649;6987443128057055193;70616;S;21;250;2520;0;2
14381;A;57558649;6987443128056967531;70616;S;22;100;2530;0;2
14382;A;57558649;6987443128056968503;70616;S;23;100;2530;0;2
14383;A;57558649;6987443128056968519;70616;S;24;100;2530;0;2
14384;A;57558649;6987443128056968533;70616;S;25;100;2530;0;2
14385;A;57558649;6987443128056968546;70616;S;26;100;2530;0;2
14386;A;57558649;6987443128056968561;70616;S;27;100;2530;0;2
14387;A;57558649;6987443128056968573;70616;S;28;100;2530;0;2
14388;A;57558649;6987443128056968585;70616;S;29;100;2530;0;2
14389;A;57558649;6987443128057046690;70616;S;30;500;2530;0;2
14390;A;57558649;6987443128056967549;70616;S;31;100;2540;0;2
14391;A;57558649;6987443128056970496;70616;S;32;50;2540;0;2
14392;A;57558649;6987443128057049757;70616;S;33;500;2540;0;2
14393;A;57558649;6987443128056967848;70616;S;34;89;2550;0;2
14394;A;57558649;6987443128057045965;70616;S;35;500;2550;0;2
14395;A;57558649;6987443128056967880;70616;S;36;89;2570;0;2
14396;A;57558649;6987443128057028680;70616;S;37;1555;2580;0;2
14397;A;57558649;6987443128057024296;70616;S;38;55;2620;0;2
14398;A;57558649;6987443128056970499;70616;S;39;15;2640;0;2
14399;A;57558649;6987443128056968768;70616;S;40;2;2650;0;2
14400;A;57558649;6987443128056988534;70616;S;41;1;2650;0;2
14401;A;57558649;6987443128056969332;70616;S;42;500;2680;0;2
14402;A;57558649;6987443128056969768;70616;S;43;500;2690;0;2
14403;A;57558649;6987443128056969790;70616;S;44;500;2700;0;2
14404;A;57558649;6987443128056976607;70616;S;45;33;2700;0;2
14405;A;57558649;6987443128057005880;70616;S;46;7193;2700;0;2
14406;A;57558649;6987443128056968464;70616;S;47;500;2710;0;2
14407;A;57558649;6987443128056971952;70616;S;48;500;2710;0;2
14408;A;57558649;6987443128056972617;70616;S;49;500;2720;0;2
14409;A;57558649;6987443128056988532;70616;S;50;1;2720;0;2
14410;A;57558649;6987443128056972626;70616;S;51;500;2730;0;2
14411;A;57558649;6987443128056972640;70616;S;52;500;2740;0;2
14412;A;57558649;6987443128056972643;70616;S;53;500;2750;0;2
14413;A;57558649;6987443128056984605;70616;S;54;200;2750;0;2
14414;A;57558649;6987443128056995118;70616;S;55;100;2750;0;2
14415;A;57558649;6987443128056972654;70616;S;56;500;2760;0;2
14416;A;57558649;6987443128056972664;70616;S;57;500;2770;0;2
14417;A;57558649;6987443128056988531;70616;S;58;1;2770;0;2
14418;A;57558649;6987443128057053561;70616;S;59;55;2770;0;2
14419;A;57558649;6987443128056974001;70616;S;60;500;2780;0;2
14420;A;57558649;6987443128056974303;70616;S;61;500;2790;0;2
;T;1525244409
