         Date              Open        High         Low       Close     Typical Price        TWAP    Message Count
11/ 7/2018 17: 2:58          60          60          60          60                60     54.9254           1
11/ 7/2018 17: 2:59          50          50          50          50                50     54.8529           1
11/ 7/2018 18: 2: 0          60          60          60          60                60     54.9275           1
11/ 7/2018 18: 2: 1          60          60          60          60                60          55           1
11/ 7/2018 18: 2: 2          50          50          50          50                50     54.9296           1
11/ 7/2018 18: 2: 7          60          60          60          60                60          55           1
11/ 7/2018 18: 2: 8          50          50          50          50                50     54.9315           1
11/ 7/2018 18: 2:10          60          60          60          60                60          55           1
11/ 7/2018 18: 2:11          50          50          50          50                50     54.9333           1
11/ 7/2018 18: 2:12          50          50          50          50                50     54.8684           1
11/ 7/2018 18: 2:13          60          60          60          60                60     54.9351           1
11/ 7/2018 18: 2:14          50          50          50          50                50     54.8718           1
11/ 7/2018 18: 2:15          50          50          50          50                50     54.8101           1
11/ 7/2018 18: 2:22          60          60          60          60                60      54.875           1
11/ 7/2018 18: 2:23          50          50          50          50                50     54.8148           1
11/ 7/2018 18: 2:24          60          60          60          60                60      54.878           1
11/ 7/2018 18: 2:30          50          50          50          50                50     54.8193           1
11/ 7/2018 18: 2:35          60          60          60          60                60      54.881           1
11/ 7/2018 18: 2:41          50          50          50          50                50     54.8235           1
11/ 7/2018 18: 2:43          60          60          60          60                60     54.8837           1
11/ 7/2018 18: 2:44          60          60          60          60                60     54.9425           1
11/ 7/2018 18: 2:45          60          60          60          60                60          55           1
11/ 7/2018 18: 2:47          50          50          50          50                50     54.9438           1
11/ 7/2018 18: 2:48          60          60          60          60                60          55           1
11/ 7/2018 18: 2:49          50          50          50          50                50     54.9451           1
11/ 7/2018 18: 2:52          60          60          60          60                60          55           1
11/ 7/2018 18: 2:55          50          50          50          50                50     54.9462           1
11/ 7/2018 18: 2:56          60          60          60          60                60          55           1
11/ 7/2018 18: 2:57          50          50          50          50                50     54.9474           1
11/ 7/2018 18: 2:58          60          60          60          60                60          55           1
11/ 7/2018 18: 2:59          50          50          50          50                50     54.9485           1
11/ 7/2018 19: 2: 0          60          60          60          60                60          55           1
11/ 7/2018 19: 2: 1          50          50          50          50                50     54.9495           1
11/ 7/2018 19: 2: 3          60          60          60          60                60          55           1
11/ 7/2018 19: 2: 4          60          60          60          60                60     55.0495           1
11/ 7/2018 19: 2: 5          50          50          50          50                50          55           1
11/ 7/2018 19: 2: 6          50          50          50          50                50     54.9515           1
11/ 7/2018 19: 2: 7          60          60          60          60                60          55           1
11/ 7/2018 19: 2: 8          50          50          50          50                50     54.9524           1
11/ 7/2018 19: 2: 9          60          60          60          60                60          55           1
11/ 7/2018 19: 2:10          50          50          50          50                50     54.9533           1
11/ 7/2018 19: 2:11          50          50          50          50                50     54.9074           1
11/ 7/2018 19: 2:12          50          50          50          50                50     54.8624           1
11/ 7/2018 19: 2:13          50          50          50          50                50     54.8182           1
11/ 7/2018 19: 2:14          60          60          60          60                60     54.8649           1
11/ 7/2018 19: 2:16          50          50          50          50                50     54.8214           1
11/ 7/2018 19: 2:20          60          60          60          60                60     54.8673           1
11/ 7/2018 19: 2:21          50          50          50          50                50     54.8246           1
11/ 7/2018 19: 2:23          60          60          60          60                60     54.8696           1
11/ 7/2018 19: 2:24          50          50          50          50                50     54.8276           1
11/ 7/2018 19: 2:35          60          60          60          60                60     54.8718           1
11/ 7/2018 19: 2:36          50          50          50          50                50     54.8305           1
11/ 7/2018 20: 2: 5          60          60          60          60                60     54.8739           1
11/ 7/2018 20: 2: 6          50          50          50          50                50     54.8333           1
11/ 7/2018 20: 2:20          60          60          60          60                60      54.876           1
11/ 7/2018 20: 2:21          50          50          50          50                50     54.8361           1
11/ 7/2018 21: 2:37          60          60          60          60                60      54.878           1
11/ 7/2018 21: 2:38          50          50          50          50                50     54.8387           1
11/ 7/2018 22: 2: 0          60          60          60          60                60       54.88           1
11/ 7/2018 24: 2:59          50          50          50          50                50     54.8413           1
11/ 7/2018 27: 2: 3          60          60          60          60                60     54.8819           1
11/ 7/2018 27: 2: 4          50          50          50          50                50     54.8438           1
11/ 7/2018 28: 2: 0          60          60          60          60                60     54.8837           1
11/ 7/2018 28: 2: 1          50          50          50          50                50     54.8462           1
11/ 7/2018 28: 2: 2          60          60          60          60                60     54.8855           1
11/ 7/2018 28: 2: 3          50          50          50          50                50     54.8485           1
11/ 7/2018 28: 2: 7          60          60          60          60                60     54.8872           1
11/ 7/2018 28: 2: 8          50          50          50          50                50     54.8507           1
11/ 7/2018 28: 2: 9          60          60          60          60                60     54.8889           1
11/ 7/2018 28: 2:13          50          50          50          50                50     54.8529           1
11/ 7/2018 28: 2:14          60          60          60          60                60     54.8905           1
11/ 7/2018 28: 2:15          50          50          50          50                50     54.8551           1
11/ 7/2018 28: 2:19          60          60          60          60                60     54.8921           1
11/ 7/2018 28: 2:20          50          50          50          50                50     54.8571           1
11/ 7/2018 32: 2:17          60          60          60          60                60     54.8936           1
11/ 7/2018 32: 2:54          50          50          50          50                50     54.8592           1
14/ 7/2018  0: 2: 1          50          50          50          50                50     54.8252           1
14/ 7/2018  1: 2:25          60          60          60          60                60     54.8611           1
14/ 7/2018  9: 2:32          50          50          50          50                50     54.8276           1
14/ 7/2018  9: 2:33          60          60          60          60                60      54.863           1
14/ 7/2018 10: 2:57          50          50          50          50                50     54.8299           1
14/ 7/2018 10: 2:58          50          50          50          50                50     54.7973           1
14/ 7/2018 11: 2: 0          60          60          60          60                60     54.8322           1
14/ 7/2018 11: 2: 3          50          50          50          50                50        54.8           1
14/ 7/2018 11: 2: 4          60          60          60          60                60     54.8344           1
14/ 7/2018 11: 2: 5          50          50          50          50                50     54.8026           1
14/ 7/2018 11: 2: 6          60          60          60          60                60     54.8366           1
14/ 7/2018 11: 2: 7          60          60          60          60                60     54.8701           1
14/ 7/2018 11: 2:13          50          50          50          50                50     54.8387           1
14/ 7/2018 11: 2:16          60          60          60          60                60     54.8718           1
14/ 7/2018 11: 2:20          50          50          50          50                50     54.8408           1
15/ 7/2018 11: 2:20          60          60          60          60                60     54.8734           1
15/ 7/2018 11: 2:41          50          50          50          50                50     54.8428           1
15/ 7/2018 12: 2: 0          60          60          60          60                60      54.875           1
15/ 7/2018 13: 2:13          50          50          50          50                50     54.8447           1
15/ 7/2018 13: 2:47          60          60          60          60                60     54.8765           1
15/ 7/2018 14: 2:29          50          50          50          50                50     54.8466           1
15/ 7/2018 14: 2:30          60          60          60          60                60      54.878           1
15/ 7/2018 14: 2:31          50          50          50          50                50     54.8485           1
15/ 7/2018 19: 2:35          60          60          60          60                60     54.8795           1
15/ 7/2018 20: 2:11          50          50          50          50                50     54.8503           1
15/ 7/2018 20: 2:12          60          60          60          60                60      54.881           1
15/ 7/2018 20: 2:19          50          50          50          50                50     54.8521           1
15/ 7/2018 21: 2: 0          60          60          60          60                60     54.8824           1
15/ 7/2018 21: 2:35          50          50          50          50                50     54.8538           1
15/ 7/2018 23: 2:27          60          60          60          60                60     54.8837           1
15/ 7/2018 23: 2:53          50          50          50          50                50     54.8555           1
15/ 7/2018 24: 2:44          40          40          40          40                40     54.7701           1
15/ 7/2018 24: 2:46          40          40          40          40                40     54.6857           1
15/ 7/2018 24: 2:48          50          50          50          50                50     54.6591           1
15/ 7/2018 31: 2:32          50          50          50          50                50     54.6328           1
