         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1        6000        6330        6000        5750           2           6026.67       12053       12053           2      6026.5         410
11/ 7/2018  6: 2:24        5220        5220        5220        5220        3446              5220    17988120 18937530864     3579348     5290.78           1
11/ 7/2018  6: 2:25        5220        5220        5220        5220         115              5220      600300 18938131164     3579463     5290.77           1
11/ 7/2018  6: 2:27        5230        5230        5230        5230        4111              5230    21500530 18959631694     3583574      5290.7           1
11/ 7/2018  6: 2:32        5220        5220        5220        5220         400              5220     2088000 18961719694     3583974      5290.7           1
11/ 7/2018  6: 2:33        5220        5230        5220        5230         400           5226.67     2090666 18963810360     3584374     5290.69           2
11/ 7/2018  6: 2:34        5240        5240        5240        5240        4111              5240    21541640 18985352000     3588485     5290.63           1
11/ 7/2018  6: 2:39        5220        5220        5220        5220        1000              5220     5220000 18990572000     3589485     5290.61           1
11/ 7/2018  6: 2:40        5210        5210        5210        5210        2000              5210    10420000 19000992000     3591485     5290.57           1
11/ 7/2018  6: 2:43        5210        5210        5210        5210        1000              5210     5210000 19006202000     3592485     5290.54           1
11/ 7/2018  6: 2:46        5230        5230        5230        5230           9              5230       47070 19006249070     3592494     5290.54           1
11/ 7/2018  6: 2:47        5230        5230        5230        5230           9              5230       47070 19006296140     3592503     5290.54           1
11/ 7/2018  6: 2:48        5230        5230        5230        5230           9              5230       47070 19006343210     3592512     5290.54           1
11/ 7/2018  6: 2:50        5580        5580        5580        5580         500              5580     2790000 19009133210     3593012     5290.58           1
11/ 7/2018  6: 2:53        5220        5220        5220        5220         400              5220     2088000 19011221210     3593412     5290.58           1
11/ 7/2018  6: 2:54        5220        5220        5220        5220        1000              5220     5220000 19016441210     3594412     5290.56           1
11/ 7/2018  6: 2:59        5220        5220        5220        5220         300              5220     1566000 19018007210     3594712     5290.55           1
11/ 7/2018  7: 2: 1        5220        5220        5220        5220         100              5220      522000 19018529210     3594812     5290.55           1
11/ 7/2018  7: 2: 3        5230        5230        5230        5230         993              5230     5193390 19023722600     3595805     5290.53           1
11/ 7/2018  7: 2: 4        5220        5220        5220        5220        2000              5220    10440000 19034162600     3597805     5290.49           1
11/ 7/2018  7: 2: 5        5200        5200        5200        5200         100              5200      520000 19034682600     3597905     5290.49           1
11/ 7/2018  7: 2: 6        5040        5040        5040        5040          50              5040      252000 19034934600     3597955     5290.49           1
11/ 7/2018  7: 2:10        5220        5220        5220        5220        2000              5220    10440000 19045374600     3599955     5290.45           1
11/ 7/2018  7: 2:18        6290        6290        6290        6290        1001              6290     6296290 19051670890     3600956     5290.73           1
11/ 7/2018  7: 2:22        5280        5280        5280        5280        1000              5280     5280000 19056950890     3601956     5290.72           1
11/ 7/2018  7: 2:25        5200        5200        5200        5200        2000              5200    10400000 19067350890     3603956     5290.67           1
11/ 7/2018  7: 2:26        5220        5220        5220        5220         500              5220     2610000 19069960890     3604456     5290.66           1
11/ 7/2018  7: 2:30        5180        5180        5180        5180        1500              5180     7770000 19077730890     3605956     5290.62           1
11/ 7/2018  7: 2:45        5220        5220        5220        5220        1000              5220     5220000 19082950890     3606956      5290.6           1
11/ 7/2018  7: 2:47        5220        5220        5220        5220        2000              5220    10440000 19093390890     3608956     5290.56           1
11/ 7/2018  7: 2:50        5230        5230        5230        5230       10000              5230    52300000 19145690890     3618956     5290.39           1
11/ 7/2018  7: 2:54        5200        5200        5200        5200        1000              5200     5200000 19150890890     3619956     5290.37           1
11/ 7/2018  7: 2:55        5230        5230        5230        5230         500              5230     2615000 19153505890     3620456     5290.36           1
11/ 7/2018  8: 2: 2        5240        5240        5240        5240        1000              5240     5240000 19158745890     3621456     5290.34           1
11/ 7/2018  8: 2:12        5210        5210        5210        5210         500              5210     2605000 19161350890     3621956     5290.33           1
11/ 7/2018  8: 2:17        5240        5240        5240        5240         191              5240     1000840 19162351730     3622147     5290.33           1
11/ 7/2018  8: 2:19        5180        5180        5180        5180         500              5180     2590000 19164941730     3622647     5290.31           1
11/ 7/2018  8: 2:22        5150        5150        5150        5150         100              5150      515000 19165456730     3622747     5290.31           1
11/ 7/2018  8: 2:27        5230        5230        5230        5230         400              5230     2092000 19167548730     3623147      5290.3           1
11/ 7/2018  8: 2:28        5220        5220        5220        5220         110              5220      574200 19168122930     3623257      5290.3           1
11/ 7/2018  8: 2:46        5230        5230        5230        5230          70              5230      366100 19168489030     3623327      5290.3           1
11/ 7/2018  8: 2:50        5230        5230        5230        5230        3000              5230    15690000 19184179030     3626327     5290.25           1
11/ 7/2018  8: 2:53        5230        5230        5230        5230          15              5230       78450 19184257480     3626342     5290.25           1
