         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
16/ 7/2018 34: 2:31        4240        4240        4240        4240        2200              4240     9328000   254030355       59115     4297.22           1
16/ 7/2018 38: 2:34        4240        4240        4240        4240           3              4240       12720   254043075       59118     4297.22           1
16/ 7/2018 38: 2:44        4250        4250        4250        4250          33              4250      140250   254183325       59151     4297.19           2
16/ 7/2018 38: 2:45        4250        4250        4250        4250          33              4250      140250   254323575       59184     4297.17           2
16/ 7/2018 38: 2:46        4250        4250        4250        4250          33              4250      140250   254463825       59217     4297.14           4
16/ 7/2018 39: 2:29        4250        4250        4250        4250          52              4250      221000   254684825       59269      4297.1           1
16/ 7/2018 40: 2:14        4250        4250        4250        4250         333              4250     1415250   256100075       59602     4296.84           1
16/ 7/2018 40: 2:15        4250        4250        4250        4250         333              4250     1415250   257515325       59935     4296.58           1
16/ 7/2018 40: 2:16        4250        4250        4250        4250         333              4250     1415250   258930575       60268     4296.32           1
16/ 7/2018 41: 2: 3        4250        4250        4250        4250          33              4250      140250   259070825       60301     4296.29           3
16/ 7/2018 41: 2: 4        4250        4250        4250        4250          33              4250      140250   259211075       60334     4296.27           3
16/ 7/2018 43: 2:57        4260        4260        4260        4260           3              4260       12780   259223855       60337     4296.27           1
16/ 7/2018 44: 2:16        4470        4470        4470        4470        1000              4470     4470000   263693855       61337      4299.1           1
16/ 7/2018 45: 2: 1        4250        4250        4250        4250         500              4250     2125000   265818855       61837      4298.7           1
17/ 7/2018 13: 2:58        4260        4260        4260        4260         723              4260     3079980   268898835       62560     4298.26           1
17/ 7/2018 14: 2: 6        4250        4250        4250        4250        1500              4250     6375000   275273835       64060     4297.13           1
18/ 7/2018  5: 2: 5        5120        5120        3860        4380       10000           4453.33    44533333   319807168       74060     4318.22          60
18/ 7/2018  8: 2: 0        5120        5120        3860        4260        2500           4413.33    11033333   330840501       76560     4321.32          61
