         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018  3: 2:40       15180       15220       15180       15220          20           15206.7      304133   560969542       36802     15242.9           2
10/ 7/2018  3: 2:48       15300       15300       15300       15300        1000             15300    15300000   576269542       37802     15244.4           1
10/ 7/2018  3: 2:50       15200       15200       15200       15200          20             15200      304000   576573542       37822     15244.4           1
10/ 7/2018  3: 2:51       15210       15210       15210       15210         763             15210    11605230   588178772       38585     15243.7           1
10/ 7/2018  3: 2:52       15210       15220       15210       15220           5           15216.7       76083   588254855       38590     15243.7           2
10/ 7/2018  3: 2:53       15220       15220       15220       15220          50             15220      761000   589015855       38640     15243.7           1
10/ 7/2018  3: 2:54       15640       15640       15240       15240        1269           15373.3    19508760   608524615       39909     15247.8           2
10/ 7/2018  3: 2:55       15220       15220       15220       15220          25             15220      380500   608905115       39934     15247.8           1
10/ 7/2018  3: 2:57       15220       15220       15220       15220        2920             15220    44442400   653347515       42854     15245.9           1
10/ 7/2018  3: 2:58       15230       15230       15230       15230        1269             15230    19326870   672674385       44123     15245.4           1
10/ 7/2018  4: 2: 5       15220       15220       15220       15220         700             15220    10654000   683328385       44823       15245           1
10/ 7/2018  4: 2: 6       15220       15220       15220       15220          25             15220      380500   683708885       44848       15245           1
10/ 7/2018  4: 2: 9       15180       15180       15180       15180       10000             15180   151800000   835508885       54848     15233.2           1
10/ 7/2018  4: 2:10       15250       15250       15250       15250          45             15250      686250   836195135       54893     15233.2           1
10/ 7/2018  4: 2:12       15190       15340       15190       15340         200             15290     3058000   839253135       55093     15233.4           2
10/ 7/2018  4: 2:17       15230       15230       15230       15230        1269             15230    19326870   858580005       56362     15233.3           1
10/ 7/2018  4: 2:20       15220       15220       15220       15220         700             15220    10654000   869234005       57062     15233.1           1
10/ 7/2018  4: 2:21       15290       15290       15290       15290         500             15290     7645000   876879005       57562     15233.6           1
10/ 7/2018  4: 2:22       15650       15650       15650       15650        1000             15650    15650000   892529005       58562     15240.8           1
10/ 7/2018  4: 2:23       15210       15210       15210       15210         380             15210     5779800   898308805       58942     15240.6           1
10/ 7/2018  4: 2:26       15210       15210       15210       15210        2828             15210    43013880   941322685       61770     15239.2           1
10/ 7/2018  4: 2:28       15100       15100       15100       15100        1000             15100    15100000   956422685       62770     15236.9           1
10/ 7/2018  4: 2:29       15210       15220       15210       15220        1269           15216.7    19309950   975732635       64039     15236.5           6
10/ 7/2018  4: 2:36       15200       15200       15200       15200         700             15200    10640000   986372635       64739     15236.1           1
10/ 7/2018  4: 2:38       15210       15210       15210       15210          19             15210      288990   986661625       64758     15236.1           2
10/ 7/2018  4: 2:39       15170       15170       15170       15170         100             15170     1517000   988178625       64858       15236           1
10/ 7/2018  4: 2:40       14650       15200       14650       15200        3788           15016.7    56883133  1045061758       68646     15223.9           2
10/ 7/2018  4: 2:43       15220       15220       15220       15220         200             15220     3044000  1048105758       68846     15223.9           1
10/ 7/2018  4: 2:52       15210       15210       15210       15210         200             15210     3042000  1051147758       69046     15223.9           1
10/ 7/2018  4: 2:59       15300       15300       15300       15300        2500             15300    38250000  1089397758       71546     15226.5           1
10/ 7/2018  5: 2: 1       15360       15360       15200       15210          28           15256.7      427186  1089824944       71574     15226.5           4
10/ 7/2018  5: 2: 2       15230       15230       15230       15230        1269             15230    19326870  1109151814       72843     15226.6           1
10/ 7/2018  5: 2: 6       15210       15400       15210       15400        2500           15336.7    38341666  1147493480       75343     15230.3           2
10/ 7/2018  5: 2: 8       15210       15210       15200       15210          24           15206.7      364960  1147858440       75367     15230.3           4
10/ 7/2018  5: 2: 9       15210       15210       15210       15210         460             15210     6996600  1154855040       75827     15230.1           1
10/ 7/2018  5: 2:10       15210       15210       15200       15200          27           15203.3      410490  1155265530       75854     15230.1           2
10/ 7/2018  5: 2:12       15200       15200       15200       15200        1124             15200    17084800  1172350330       76978     15229.7           1
10/ 7/2018  5: 2:16       15210       15210       15210       15210        1159             15210    17628390  1189978720       78137     15229.4           1
10/ 7/2018  5: 2:18       15190       15200       15190       15200        1159           15196.7    17612936  1207591656       79296     15228.9           3
10/ 7/2018  5: 2:22       15190       15190       15190       15190         300             15190     4557000  1212148656       79596     15228.8           1
10/ 7/2018  5: 2:25       15400       15400       15400       15400         393             15400     6052200  1218200856       79989     15229.6           1
10/ 7/2018  5: 2:29       15190       15210       15170       15210        1159           15196.7    17612936  1235813792       81148     15229.1           3
10/ 7/2018  5: 2:31       15180       15180       15180       15180           5             15180       75900  1235889692       81153     15229.1           1
10/ 7/2018  5: 2:33       15170       15170       15170       15170         100             15170     1517000  1237406692       81253     15229.1           1
10/ 7/2018  5: 2:34       15190       15190       15190       15190        2755             15190    41848450  1279255142       84008     15227.8           1
10/ 7/2018  5: 2:39       15180       15180       15180       15180          20             15180      303600  1279558742       84028     15227.8           1
10/ 7/2018  5: 2:40       15200       15200       15200       15200          27             15200      410400  1279969142       84055     15227.8           1
10/ 7/2018  5: 2:43       15440       15440       15440       15440         300             15440     4632000  1284601142       84355     15228.5           1
10/ 7/2018  5: 2:46       15190       15190       15190       15190           3             15190       45570  1284646712       84358     15228.5           1
10/ 7/2018  5: 2:50       15180       15180       15180       15180           3             15180       45540  1284692252       84361     15228.5           1
10/ 7/2018  5: 2:51       15150       15150       15150       15150          30             15150      454500  1285146752       84391     15228.5           1
